id,time,latitude,longitude,depth,mag,magType,place
16115,1979-10-14T17:03:50.540Z,41.3208333,-124.3313333,30.157,3.7,ml,"22 km W of Orick, California"
16116,1979-10-10T19:48:36.150Z,32.253,-115.3275,6.0,3.98,ml,"15km W of Alberto Oviedo Mota, B.C., MX"
16117,1979-10-09T22:00:09.800Z,38.2328333,-119.3153333,14.113,4.2,ml,"7 km WSW of Bridgeport, California"
16118,1979-10-08T12:14:01.220Z,38.2511667,-119.3303333,3.073,4.1,ml,"9 km W of Bridgeport, CA"
16119,1979-10-08T11:26:43.040Z,32.9621667,-116.3015,14.43,3.5,ml,"26km SW of Ocotillo Wells, CA"
16120,1979-10-08T09:38:35.650Z,38.2358333,-119.3131667,3.063,3.7,ml,California-Nevada border region
16121,1979-10-08T03:34:23.810Z,38.2686667,-119.3373333,18.147,4.6,ml,"9 km W of Bridgeport, California"
16122,1979-10-08T02:02:30.400Z,38.2546667,-119.342,3.232,3.5,ml,"9 km W of Bridgeport, California"
16123,1979-10-08T02:01:52.960Z,38.2596667,-119.3316667,3.073,3.5,ml,"8 km W of Bridgeport, California"
16124,1979-10-08T00:47:44.220Z,38.2423333,-119.33,4.093,4.0,ml,"8 km W of Bridgeport, California"
16125,1979-10-08T00:27:43.570Z,38.6853333,-118.7085,6.0,3.97,ml,"19km NNW of Hawthorne, NV"
16126,1979-10-08T00:23:53.940Z,38.2548333,-119.3368333,6.823,3.7,ml,"9 km W of Bridgeport, California"
16127,1979-10-07T23:45:17.200Z,38.218,-119.3338333,4.814,3.5,ml,"9 km WSW of Bridgeport, California"
16128,1979-10-07T23:32:44.070Z,38.2235,-119.3103333,3.053,3.8,ml,"7 km WSW of Bridgeport, California"
16129,1979-10-07T23:31:44.800Z,38.211,-119.327,10.0,3.8,ml,"9 km WSW of Bridgeport, California"
16130,1979-10-07T21:45:23.040Z,38.2288333,-119.3085,3.053,4.1,ml,"7 km WSW of Bridgeport, California"
16131,1979-10-07T21:20:52.270Z,38.2576667,-119.3331667,3.053,4.4,ml,California-Nevada border region
16132,1979-10-07T21:09:59.270Z,38.2543333,-119.3321667,3.063,4.0,ml,"8 km W of Bridgeport, California"
16133,1979-10-07T20:54:40.750Z,38.2481667,-119.3256667,3.053,5.0,ml,"8 km W of Bridgeport, California"
16134,1979-09-29T02:22:21.790Z,40.4821667,-125.1455,6.495,3.7,ml,"75 km W of Ferndale, California"
16135,1979-09-26T20:14:30.390Z,37.229,-116.364,0.01,3.8,mh,"50km NE of Beatty, NV"
16137,1979-09-24T14:26:19.350Z,37.633,-118.9046667,4.879,3.6,ml,"6 km ESE of Mammoth Lakes, California"
16138,1979-09-24T13:05:04.100Z,37.6266667,-118.896,5.529,4.1,ml,"7 km ESE of Mammoth Lakes, California"
16139,1979-09-24T08:07:09.380Z,40.614,-125.856,3.936,3.8,ml,"134 km W of Ferndale, California"
16140,1979-09-21T08:00:48.420Z,40.459,-125.6576667,4.025,3.6,ml,"118 km W of Ferndale, California"
16142,1979-09-07T09:43:47.830Z,37.6228333,-118.9075,3.319,4.1,ml,"6 km ESE of Mammoth Lakes, California"
16144,1979-09-05T09:42:11.250Z,41.3726667,-125.1921667,4.359,4.2,ml,"91 km WNW of Big Lagoon, California"
16145,1979-09-03T11:44:16.270Z,33.3788333,-116.3598333,3.07,3.74,ml,"14km N of Borrego Springs, CA"
16146,1979-08-30T14:22:58.000Z,47.645,-127.837,15.0,4.9,mb,"220 km SW of Tofino, Canada"
16148,1979-08-28T08:57:56.180Z,34.4091667,-117.7453333,7.32,3.85,ml,"9km WSW of Pinon Hills, CA"
16149,1979-08-28T01:23:56.900Z,43.392,-126.338,15.0,4.2,mb,"159 km W of Bandon, Oregon"
16150,1979-08-26T01:31:45.000Z,34.929,-82.971,2.0,3.7,,"4 km N of Salem, South Carolina"
16151,1979-08-22T02:01:36.280Z,33.6973333,-116.8203333,19.03,3.93,ml,"9km SE of Valle Vista, CA"
16152,1979-08-19T22:49:31.000Z,47.64,-69.959,18.0,4.6,mb,"14 km E of La Malbaie, Canada"
16153,1979-08-17T11:42:57.800Z,25.994,-109.647,15.0,4.7,mb,"32 km W of El Aguajito, Mexico"
16154,1979-08-16T03:37:44.900Z,37.245,-115.057,5.0,3.7,ml,"16 km SE of Alamo, Nevada"
16155,1979-08-14T03:15:57.350Z,36.9876667,-121.4691667,6.05,3.5,ml,"9 km ESE of Gilroy, California"
16156,1979-08-14T03:03:18.610Z,37.2708333,-114.8833333,6.0,3.79,ml,"27km ESE of Alamo, NV"
16157,1979-08-13T18:23:29.110Z,38.1628333,-114.3105,6.0,4.14,ml,"64km NNE of Caliente, NV"
16158,1979-08-13T05:18:56.800Z,35.2,-84.353,22.2,3.7,mb_lg,"18 km N of Ducktown, Tennessee"
16159,1979-08-12T15:46:40.390Z,37.5,-114.5,6.0,3.63,ml,"13km S of Caliente, NV"
16160,1979-08-12T11:31:19.700Z,37.261,-115.078,5.0,3.6,ml,"13 km SSE of Alamo, Nevada"
16161,1979-08-10T00:25:21.140Z,37.0183333,-121.4636667,7.43,3.6,ml,"9 km E of Gilroy, California"
16162,1979-08-09T17:12:55.400Z,48.487,-111.466,5.0,3.8,ml,"28 km E of Shelby, Montana"
16163,1979-08-09T12:49:27.780Z,36.9736667,-121.4641667,3.668,3.5,ml,"9 km ESE of Gilroy, California"
16164,1979-08-09T07:03:20.490Z,37.0128333,-121.4583333,7.643,4.2,ml,"9 km E of Gilroy, California"
16166,1979-08-08T10:24:59.100Z,40.3155,-124.5273333,25.294,4.2,ml,"36 km SW of Ferndale, California"
16167,1979-08-06T22:36:17.010Z,37.7361667,-120.589,17.301,3.76,md,"18 km NE of Waterford, California"
16168,1979-08-06T22:33:55.650Z,36.9961667,-121.477,3.918,4.3,ml,"8 km E of Gilroy, California"
16169,1979-08-06T22:33:36.460Z,37.8326667,-121.5105,6.0,4.31,ml,"6km NNE of Mountain House, CA"
16170,1979-08-06T22:21:01.970Z,37.0305,-121.4713333,7.198,3.5,ml,"9 km ENE of Gilroy, California"
16171,1979-08-06T17:10:43.300Z,37.088,-121.482,6.0,3.8,ml,"11 km E of San Martin, California"
16172,1979-08-06T17:05:22.930Z,37.1038333,-121.5123333,8.315,5.8,ml,"8 km ENE of San Martin, California"
16173,1979-08-05T19:10:15.900Z,36.796,-113.984,5.0,3.7,ml,"2 km E of Scenic, Arizona"
16174,1979-08-04T14:48:02.670Z,40.3675,-124.6635,26.387,3.8,ml,"41 km SW of Ferndale, California"
16176,1979-08-03T04:33:53.200Z,37.629,-119.0,2.0,3.7,ml,"3 km SW of Mammoth Lakes, California"
16177,1979-08-02T21:43:16.370Z,36.8121667,-121.5358333,7.086,3.9,ml,"3 km S of San Juan Bautista, California"
16178,1979-08-02T21:34:24.200Z,40.941,-127.366,15.0,4.6,mb,"265 km W of Ferndale, California"
16179,1979-08-01T11:33:09.700Z,40.917,-127.544,15.0,4.2,mb,"279 km W of Ferndale, California"
16180,1979-08-01T10:50:52.120Z,40.7623333,-125.0518333,43.899,4.7,ml,"69 km W of Indianola, California"
16181,1979-08-01T10:50:26.600Z,41.031,-127.22,15.0,5.3,mb,"254 km W of Ferndale, California"
16182,1979-07-29T05:24:33.050Z,30.437,-114.1715,6.0,3.77,ml,"211km SSE of Estacion Coahuila, B.C., MX"
16183,1979-07-28T23:29:09.500Z,43.26,-70.342,5.0,3.5,,"15 km SE of Kennebunkport, Maine"
16184,1979-07-28T02:19:05.500Z,46.6745,-120.6135,-0.702,3.7,md,"1 km ENE of Eschbach, Washington"
16185,1979-07-26T10:39:08.760Z,39.7355,-118.9061667,5.0,3.74,ml,"31km NNW of Fallon, NV"
16186,1979-07-23T20:36:11.940Z,40.3201667,-124.5601667,20.714,3.63,md,"37 km SW of Ferndale, California"
16187,1979-07-21T22:18:47.300Z,47.715,-114.152,5.0,3.5,ml,"2 km NNE of Polson, Montana"
16188,1979-07-13T03:51:23.500Z,34.257,-116.4238333,10.47,3.99,ml,"16km N of Yucca Valley, CA"
16189,1979-07-13T02:26:03.420Z,34.258,-116.4235,8.75,4.0,ml,"16km N of Yucca Valley, CA"
16190,1979-07-10T14:02:34.100Z,24.935,-108.471,15.0,4.7,mb,"38 km WSW of Costa Azul, Mexico"
16191,1979-07-10T13:59:54.700Z,24.684,-108.88,15.0,4.1,mb,"87 km SSW of El Progreso, Mexico"
16192,1979-07-10T08:23:22.250Z,37.8553333,-121.9416667,9.03,3.6,ml,"2 km NNE of Diablo, California"
16193,1979-07-07T20:50:02.840Z,46.4711667,-122.304,19.87,3.6,md,"9 km SSW of Morton, Washington"
16194,1979-07-02T12:42:37.210Z,33.497,-116.4973333,15.29,3.63,ml,"18km ESE of Anza, CA"
16195,1979-07-02T11:51:55.220Z,33.4885,-116.4911667,14.74,3.68,ml,"18km ESE of Anza, CA"
16196,1979-06-30T07:03:52.890Z,34.2478333,-116.8886667,12.92,4.36,ml,"2km ENE of Big Bear Lake, CA"
16197,1979-06-30T06:56:32.940Z,34.2381667,-116.8923333,8.69,3.51,ml,"2km ESE of Big Bear Lake, CA"
16198,1979-06-30T00:34:11.590Z,34.2415,-116.8823333,12.55,4.83,ml,"3km E of Big Bear Lake, CA"
16199,1979-06-29T05:53:20.440Z,34.2455,-116.8908333,11.3,4.4,ml,"2km E of Big Bear Lake, CA"
16201,1979-06-27T12:48:21.500Z,43.295,-126.553,15.0,4.5,mb,"175 km W of Bandon, Oregon"
16202,1979-06-26T14:28:56.000Z,37.549,-118.6,5.0,3.5,ml,"6 km NE of Swall Meadows, California"
16203,1979-06-26T14:27:55.460Z,37.5511667,-118.5825,2.629,3.7,ml,"7 km NE of Swall Meadows, California"
16204,1979-06-22T12:02:26.800Z,45.322,-112.829,5.0,4.4,ml,"19 km NW of Dillon, Montana"
16206,1979-06-19T18:44:38.200Z,43.261,-126.197,15.0,4.2,mb,"146 km W of Bandon, Oregon"
16207,1979-06-16T22:57:27.250Z,37.5808333,-118.9263333,9.053,3.7,ml,"8 km SSE of Mammoth Lakes, California"
16208,1979-06-16T22:44:58.950Z,37.5845,-118.9308333,12.573,4.3,ml,"7 km SSE of Mammoth Lakes, California"
16209,1979-06-16T00:25:14.180Z,33.0646667,-115.5881667,10.0,3.8,ml,"4km NE of Westmorland, CA"
16210,1979-06-15T12:01:06.970Z,34.828,-116.3905,10.29,3.51,ml,"24km WNW of Ludlow, CA"
16211,1979-06-14T08:45:45.890Z,35.7325,-117.9745,5.68,3.57,ml,"17km WNW of Inyokern, CA"
16212,1979-06-14T07:39:28.100Z,35.7358333,-117.9743333,5.77,4.54,ml,"18km NW of Inyokern, CA"
16213,1979-06-13T19:46:46.110Z,33.0615,-115.5956667,10.0,4.11,ml,"4km NE of Westmorland, CA"
16214,1979-06-13T07:09:58.580Z,33.0511667,-115.5855,10.0,3.71,ml,"4km ENE of Westmorland, CA"
16216,1979-06-11T04:12:16.900Z,36.17,-89.65,11.8,3.9,Unknown,"2 km S of Caruthersville, Missouri"
16217,1979-06-08T05:44:03.600Z,38.511,-117.879,5.0,4.0,ml,"24 km ENE of Mina, Nevada"
16218,1979-06-07T09:50:30.400Z,43.533,-127.093,15.0,4.9,mb,"222 km W of Bandon, Oregon"
16219,1979-06-06T01:50:38.300Z,38.9513333,-118.0168333,6.0,3.58,ml,"71km NE of Hawthorne, NV"
16220,1979-06-06T01:49:56.400Z,38.491,-118.418,12.0,4.3,mb,"18 km ESE of Hawthorne, Nevada"
16221,1979-06-03T04:58:25.400Z,42.514,-111.357,5.0,3.7,ml,"3 km NNE of Georgetown, Idaho"
16222,1979-05-30T15:19:25.700Z,44.947,-111.869,5.0,3.6,ml,"39 km S of Virginia City, Montana"
16223,1979-05-28T04:12:12.260Z,41.008,-125.165,2.999,3.9,ml,"85 km WNW of Samoa, California"
16224,1979-05-20T12:04:47.930Z,34.0808333,-116.3765,2.88,3.69,ml,"6km SE of Yucca Valley, CA"
16225,1979-05-16T10:24:52.550Z,32.9416667,-115.8383333,10.0,3.54,ml,"23km WSW of Westmorland, CA"
16227,1979-05-08T05:11:07.320Z,37.2926667,-121.6635,7.083,4.8,ml,"15 km E of Seven Trees, California"
16228,1979-05-08T00:58:44.800Z,44.747,-111.382,5.0,4.6,ml,"15 km W of Hebgen Lake Estates, Montana"
16229,1979-05-08T00:57:42.900Z,44.742,-111.2,5.0,3.9,ml,"3 km SSW of Hebgen Lake Estates, Montana"
16230,1979-05-04T18:58:49.300Z,47.086,-112.791,5.0,3.5,ml,"16 km NNW of Lincoln, Montana"
16231,1979-05-04T08:08:49.900Z,43.575,-127.206,15.0,4.3,mb,"232 km WNW of Bandon, Oregon"
16232,1979-04-30T02:07:10.300Z,37.883,-111.016,7.0,3.8,ml,Utah
16233,1979-04-28T00:45:44.910Z,37.6526667,-122.4775,10.074,3.68,md,"3 km SSW of Colma, California"
16234,1979-04-28T00:44:44.500Z,37.6356667,-122.4873333,15.144,4.4,ml,"2 km N of Pacifica, California"
16235,1979-04-18T02:34:14.900Z,43.981,-69.8,0.0,3.8,mb,"5 km NNE of North Bath, Maine"
16236,1979-04-15T03:12:06.700Z,37.133,-117.367,6.0,3.8,ml,"59 km WNW of Beatty, Nevada"
16237,1979-04-14T08:57:06.800Z,47.723,-128.404,15.0,4.1,mb,"243 km SW of Tofino, Canada"
16238,1979-04-13T08:07:52.200Z,40.396,-126.985,15.0,4.7,mb,"231 km W of Ferndale, California"
16239,1979-04-08T07:29:37.570Z,45.9913333,-118.3991667,7.563,4.3,md,"6 km S of College Place, Washington"
16240,1979-04-07T10:17:43.400Z,40.277,-126.999,15.0,3.6,mb,"234 km W of Ferndale, California"
16241,1979-04-07T06:18:54.620Z,41.1228333,-124.994,4.496,5.34,md,"71 km W of Trinidad, California"
16242,1979-04-07T06:18:33.000Z,41.987,-126.816,15.0,5.5,mb,"202 km W of Pistol River, Oregon"
16243,1979-04-05T12:27:30.800Z,26.424,-110.78,15.0,4.7,mb,"72 km NE of Loreto, Mexico"
16245,1979-04-03T12:08:30.700Z,40.64,-119.664,5.0,4.0,mb,"26 km W of Gerlach, Nevada"
16246,1979-03-31T21:37:00.070Z,31.9748333,-117.2968333,6.0,4.6,ml,"45km SW of Primo Tapia, B.C., MX"
16247,1979-03-31T00:16:08.830Z,34.3038333,-116.4898333,3.27,3.89,ml,"22km NNW of Yucca Valley, CA"
16248,1979-03-30T14:03:58.240Z,36.4968333,-121.0706667,3.294,3.5,md,"24 km ENE of Soledad, California"
16249,1979-03-26T21:36:38.460Z,37.6481667,-118.921,0.819,3.7,ml,"4 km E of Mammoth Lakes, California"
16250,1979-03-26T15:22:21.240Z,34.8336667,-120.6706667,6.0,3.56,ml,"17km NW of Vandenberg Air Force Base, CA"
16252,1979-03-23T18:11:54.400Z,26.472,-110.859,15.0,4.6,mb,"70 km NE of Loreto, Mexico"
16253,1979-03-23T17:21:55.400Z,26.74,-110.806,15.0,5.6,ms,"76 km SSW of Bahía de Lobos, Mexico"
16254,1979-03-22T20:57:56.500Z,27.508,-111.737,15.0,4.0,mb,"55 km ENE of Santa Rosalía, Mexico"
16255,1979-03-22T15:14:16.410Z,41.2316667,-125.353,4.339,4.2,ml,"102 km W of Big Lagoon, California"
16256,1979-03-22T15:13:59.300Z,41.895,-126.828,15.0,5.2,mb,"205 km WSW of Pistol River, Oregon"
16257,1979-03-21T14:49:24.300Z,42.085,-126.789,15.0,4.5,mb,"198 km W of Gold Beach, Oregon"
16258,1979-03-20T17:48:47.870Z,29.9281667,-115.8365,5.0,3.75,ml,"211km SSE of Maneadero, B.C., MX"
16259,1979-03-19T08:03:55.080Z,41.0435,-125.0931667,39.619,3.64,md,"79 km W of Trinidad, California"
16260,1979-03-19T00:00:51.100Z,39.204,-116.403,5.0,3.6,ml,"51 km SW of Eureka, Nevada"
16261,1979-03-18T22:53:02.770Z,34.2283333,-116.3461667,11.2,4.07,ml,"11km NNW of Joshua Tree, CA"
16262,1979-03-18T21:06:11.000Z,39.252,-116.365,5.0,3.5,ml,"45 km SW of Eureka, Nevada"
16263,1979-03-18T16:18:32.140Z,40.3238333,-124.6375,15.416,4.1,ml,"42 km SW of Ferndale, California"
16264,1979-03-18T04:42:15.900Z,40.215,-124.426,5.0,3.5,ml,"36 km NW of Shelter Cove, California"
16265,1979-03-16T20:06:47.400Z,36.73,-121.1675,11.415,3.6,md,"15 km ESE of Tres Pinos, California"
16266,1979-03-16T17:36:59.040Z,34.3356667,-116.381,7.46,4.0,ml,"23km NNW of Joshua Tree, CA"
16267,1979-03-16T01:21:25.670Z,34.3305,-116.394,7.2,3.8,ml,"23km NNW of Joshua Tree, CA"
16268,1979-03-15T23:16:38.430Z,34.3046667,-116.425,1.44,3.84,ml,"21km N of Yucca Valley, CA"
16269,1979-03-15T23:07:57.640Z,34.3436667,-116.407,2.0,4.77,ml,"25km NNW of Joshua Tree, CA"
16271,1979-03-15T21:34:25.930Z,34.3493333,-116.4288333,8.94,4.47,ml,"26km NNW of Joshua Tree, CA"
16272,1979-03-15T21:07:16.780Z,34.3258333,-116.416,9.27,5.23,ml,"23km NNW of Joshua Tree, CA"
16273,1979-03-15T20:17:50.280Z,34.305,-116.4125,8.26,4.83,ml,"21km NNW of Joshua Tree, CA"
16274,1979-03-15T09:50:24.200Z,43.105,-126.345,15.0,3.9,mb,"155 km W of Langlois, Oregon"
16276,1979-03-13T10:06:14.000Z,49.257,-126.958,10.0,4.7,mb,"77 km W of Tofino, Canada"
16277,1979-03-12T12:41:36.340Z,48.2015,-122.7626667,23.225,3.8,md,"6 km WSW of Coupeville, Washington"
16278,1979-03-11T14:39:33.040Z,46.4433333,-122.4036667,17.9,3.9,md,"11 km SSE of Mossyrock, Washington"
16280,1979-03-07T05:11:59.960Z,40.4525,-124.556,22.975,3.5,ml,"28 km WSW of Ferndale, California"
16281,1979-03-04T18:37:43.590Z,31.6741667,-116.0126667,6.0,4.12,ml,"53km E of Maneadero, B.C., MX"
16282,1979-03-04T06:24:49.730Z,35.1981667,-121.0195,5.148,3.67,md,"21 km SW of Los Osos, California"
16283,1979-03-03T09:46:55.300Z,42.714,-126.018,15.0,3.9,mb,"124 km W of Port Orford, Oregon"
16285,1979-03-01T21:17:53.780Z,31.5683333,-115.4818333,6.0,4.3,ml,"79km SSW of Alberto Oviedo Mota, B.C., MX"
16286,1979-02-27T19:26:03.970Z,31.7306667,-115.7486667,6.0,4.35,ml,"77km E of Maneadero, B.C., MX"
16287,1979-02-27T13:10:08.090Z,31.6985,-115.7496667,6.0,3.97,ml,"77km E of Maneadero, B.C., MX"
16288,1979-02-27T07:41:57.700Z,27.27,-111.917,15.0,4.2,mb,"35 km ESE of Santa Rosalía, Mexico"
16289,1979-02-24T12:43:38.200Z,41.653,-110.998,5.0,3.5,ml,"15 km E of Randolph, Utah"
16290,1979-02-23T03:40:52.830Z,39.9828333,-120.1231667,4.66,3.7,ml,Northern California
16291,1979-02-22T22:53:18.900Z,27.696,-112.374,15.0,5.3,mb,"40 km NNW of Santa Rosalía, Mexico"
16292,1979-02-22T17:32:08.300Z,27.995,-112.157,15.0,4.4,mb,"73 km N of Santa Rosalía, Mexico"
16293,1979-02-22T15:57:28.600Z,39.9861667,-120.1126667,7.08,5.3,ml,"4 km S of Doyle, California"
16294,1979-02-22T07:16:56.480Z,39.9856667,-120.1096667,6.2,3.5,ml,"4 km S of Doyle, California"
16295,1979-02-21T12:56:47.100Z,37.8275,-121.7693333,8.745,3.5,ml,"12 km E of Blackhawk, California"
16296,1979-02-17T09:40:27.200Z,28.287,-111.953,15.0,4.4,mb,"59 km S of Bahía de Kino, Mexico"
16297,1979-02-17T08:36:21.530Z,46.1641667,-119.9326667,17.665,3.6,md,"7 km SE of Mabton, Washington"
16300,1979-02-13T19:21:48.130Z,36.5696667,-121.1281667,9.392,3.5,ml,"23 km NE of Soledad, California"
16301,1979-02-13T15:52:48.500Z,40.925,-116.162,5.0,4.1,mb,"23 km NNW of Carlin, Nevada"
16302,1979-02-12T21:38:38.490Z,36.6601667,-121.2938333,5.776,3.96,md,"14 km S of Tres Pinos, California"
16303,1979-02-12T20:26:21.910Z,36.6813333,-121.3058333,4.154,3.6,ml,"12 km S of Tres Pinos, California"
16304,1979-02-12T20:26:06.700Z,36.9475,-122.7833333,6.0,3.91,ml,"57km W of Bonny Doon, CA"
16305,1979-02-12T04:48:42.370Z,33.4485,-116.4141667,11.26,4.2,ml,"22km N of Borrego Springs, CA"
16307,1979-02-07T04:21:17.320Z,37.5446667,-118.9823333,12.711,3.69,md,"11 km S of Mammoth Lakes, California"
16308,1979-02-07T04:20:38.940Z,35.8851667,-120.4036667,8.023,3.56,md,"3 km ESE of Parkfield, California"
16309,1979-02-07T04:20:16.310Z,37.6353333,-118.7473333,3.269,3.8,ml,"9 km NNW of Aspen Springs, California"
16310,1979-02-05T12:07:13.220Z,32.4331667,-116.2756667,9.67,3.6,ml,"26km SE of Campo, CA"
16311,1979-02-05T02:14:09.370Z,37.708,-118.0318333,6.0,3.78,ml,"49km NE of Dixon Lane-Meadow Creek, CA"
16312,1979-02-05T02:13:58.960Z,37.5526667,-118.7956667,3.849,3.7,ml,"7 km W of Aspen Springs, California"
16313,1979-02-03T10:04:34.450Z,40.8683333,-124.306,22.886,3.5,ml,"11 km WNW of Samoa, California"
16314,1979-02-03T09:58:16.990Z,40.874,-124.3248333,23.592,5.2,ml,"13 km WNW of Samoa, California"
16315,1979-02-02T05:41:23.980Z,40.2905,-124.4143333,22.313,3.5,ml,"34 km SW of Scotia, California"
16316,1979-02-01T20:18:28.630Z,47.5306667,-121.9075,6.717,3.5,md,"4 km SSW of Fall City, Washington"
16317,1979-02-01T16:23:51.400Z,42.554,-126.356,15.0,4.3,mb,"153 km W of Port Orford, Oregon"
16318,1979-02-01T11:26:46.400Z,42.575,-126.346,15.0,4.8,mb,"152 km W of Port Orford, Oregon"
16319,1979-01-30T16:30:52.100Z,40.321,-74.264,5.0,3.5,,"1 km WNW of Marlboro, New Jersey"
16320,1979-01-26T16:42:27.780Z,41.1173333,-123.9273333,21.669,3.5,ml,"16 km ENE of Westhaven-Moonstone, California"
16321,1979-01-24T21:14:26.740Z,37.5351667,-118.5918333,16.879,4.6,ml,"5 km NE of Swall Meadows, California"
16323,1979-01-23T01:00:24.910Z,40.7808333,-125.5688333,4.025,3.74,md,"112 km W of Ferndale, California"
16324,1979-01-20T06:35:35.700Z,24.586,-112.558,15.0,4.8,mb,"51 km WSW of Puerto San Carlos, Mexico"
16325,1979-01-20T05:29:49.700Z,24.648,-112.421,15.0,4.5,mb,"35 km WSW of Puerto San Carlos, Mexico"
16326,1979-01-19T18:10:41.120Z,37.5065,-118.6593333,10.141,4.1,ml,"1 km W of Swall Meadows, California"
16327,1979-01-19T14:55:16.070Z,47.9011667,-119.6876667,5.735,3.9,md,"10 km NNW of Mansfield, Washington"
16329,1979-01-12T09:29:00.100Z,37.733,-113.129,0.0,3.5,ml,"8 km NW of Cedar City, Utah"
16330,1979-01-11T20:39:23.170Z,37.3738333,-121.7528333,0.072,3.6,ml,"5 km E of East Foothills, California"
16331,1979-01-11T10:01:55.210Z,32.0618333,-115.4965,6.0,3.7,ml,"36km WSW of Alberto Oviedo Mota, B.C., MX"
16332,1979-01-07T11:37:31.830Z,36.1003333,-120.2563333,9.911,3.8,ml,"10 km ESE of Coalinga, California"
16333,1979-01-06T01:25:48.700Z,44.837,-111.449,5.0,4.1,ml,"21 km WNW of Hebgen Lake Estates, Montana"
16334,1979-01-06T01:20:35.100Z,39.24,-116.378,5.0,4.2,ml,"47 km SW of Eureka, Nevada"
16335,1979-01-05T14:08:38.800Z,44.402,-110.265,5.0,3.5,ml,"70 km SSW of Silver Gate, Montana"
16336,1979-01-01T23:49:58.850Z,33.9376667,-118.6781667,12.32,3.5,ml,"11km S of Malibu Beach, CA"
16337,1979-01-01T23:29:25.510Z,33.9288333,-118.6798333,13.72,3.82,ml,"12km S of Malibu Beach, CA"
16338,1979-01-01T23:14:38.620Z,33.9165,-118.6871667,13.3,5.21,ml,"13km S of Malibu Beach, CA"
16339,1979-01-01T02:19:52.480Z,40.7078333,-125.6766667,5.006,4.2,ml,"120 km W of Ferndale, California"
16340,1978-12-31T03:23:47.100Z,47.595,-121.8438333,17.727,4.2,md,"4 km NE of Fall City, Washington"
16341,1978-12-20T13:46:22.600Z,42.118,-112.493,6.0,3.9,ml,"21 km WSW of Malad City, Idaho"
16343,1978-12-16T11:17:31.270Z,40.9621667,-123.8996667,22.409,3.7,ml,"11 km NE of Blue Lake, California"
16344,1978-12-12T08:24:58.200Z,43.992,-114.41,5.0,3.5,ml,"29 km S of Clayton, Idaho"
16345,1978-12-11T02:06:48.200Z,31.95,-88.484,5.0,3.5,,"14 km WSW of Needham, Alabama"
16346,1978-12-10T06:39:55.300Z,25.607,-109.643,15.0,5.3,mb,"36 km WSW of Campo Pesquero el Colorado, Mexico"
16347,1978-12-05T11:24:57.800Z,42.099,-112.478,4.0,3.7,ml,"21 km WSW of Malad City, Idaho"
16348,1978-12-05T01:48:01.300Z,38.62,-88.36,25.0,3.5,mlg,"7 km S of Clay City, Illinois"
16349,1978-12-03T06:48:08.690Z,40.6255,-125.7258333,102.966,5.07,md,"123 km W of Ferndale, California"
16350,1978-12-03T06:47:45.900Z,40.632,-127.701,15.0,4.0,ml,"290 km W of Ferndale, California"
16351,1978-12-01T23:20:46.300Z,33.9235,-116.6638333,18.29,3.52,ml,"11km WNW of Garnet, CA"
16353,1978-11-30T16:38:54.630Z,40.4793333,-125.9555,40.855,4.0,ml,"143 km W of Ferndale, California"
16354,1978-11-30T16:38:34.200Z,40.5,-127.7,15.0,4.0,ml,"291 km W of Ferndale, California"
16355,1978-11-30T11:55:09.300Z,42.112,-112.548,4.0,3.5,ml,"21 km NE of Snowville, Utah"
16356,1978-11-30T06:53:40.100Z,42.11,-112.494,4.0,4.6,mb,"22 km WSW of Malad City, Idaho"
16357,1978-11-29T14:37:40.300Z,30.177,-113.956,15.0,5.4,mb,"125 km WNW of La Libertad, Mexico"
16358,1978-11-26T07:44:02.300Z,27.989,-111.511,15.0,5.4,ms,"46 km W of San Carlos, Mexico"
16359,1978-11-25T04:06:41.400Z,37.533,-118.683,9.0,3.5,ml,"3 km SE of Aspen Springs, California"
16360,1978-11-25T03:24:55.300Z,37.5,-118.7,8.0,3.5,ml,"5 km W of Swall Meadows, California"
16361,1978-11-25T03:23:55.960Z,37.6073333,-118.6333333,8.489,3.5,ml,"5 km NE of Sunny Slopes, California"
16362,1978-11-22T23:02:42.770Z,40.396,-125.3611667,32.901,3.9,ml,"95 km WSW of Ferndale, California"
16363,1978-11-20T06:55:09.300Z,34.1473333,-116.9601667,14.49,4.27,ml,"12km SSW of Big Bear Lake, CA"
16365,1978-11-12T13:07:56.810Z,39.5005,-122.9533333,17.797,3.8,ml,"24 km NE of Potter Valley, California"
16366,1978-11-11T12:23:34.070Z,40.8583333,-125.0483333,4.338,3.51,md,"71 km WNW of Indianola, California"
16367,1978-11-11T09:35:49.350Z,40.6405,-125.0233333,44.645,4.2,ml,"64 km W of Ferndale, California"
16368,1978-11-11T09:35:32.500Z,40.533,-126.483,10.0,4.3,mb,"188 km W of Ferndale, California"
16369,1978-11-10T09:53:45.600Z,47.012,-113.333,5.0,4.3,ml,"15 km W of Ovando, Montana"
16370,1978-11-04T15:49:43.800Z,44.75,-111.23,5.0,3.5,ml,"3 km SW of Hebgen Lake Estates, Montana"
16372,1978-10-29T13:46:44.500Z,44.962,-114.271,5.0,4.2,mb,"37 km SW of Salmon, Idaho"
16373,1978-10-29T06:50:51.370Z,40.3076667,-124.5318333,22.623,3.8,ml,"37 km SW of Ferndale, California"
